Source;Target;weight
38570788;39848323;0.1737556366
38570788;40517291;0.3106466535
38570788;40580459;0.1572038224
38570788;40695954;0.2588722112
38570788;41188978;0.114725512
38570788;41474825;0.0960690026
38572089;38609019;0.3390837145
38572089;39850937;0.0673327241
38572089;40143706;0.1117929919
38572089;41322890;0.0634714077
38573646;39008040;1.2690385909
38573646;39470251;0.4614685785
38573646;39514742;0.5076154364
38573646;40101702;0.2671660191
38578171;39733390;0.2529419745
38578171;41322890;0.0204103531
38578172;40484795;0.2996222548
38579381;38601187;0.0368469214
38579381;38604754;0.0076786638
38579381;38606071;0.0286651715
38579381;38606112;0.0107577762
38579381;38620483;0.0233184615
38579381;38627849;0.0104068117
38579381;38687581;0.1187642212
38579381;38760835;0.025064181
38579381;39022388;0.0088934787
38579381;39061053;0.0123946158
38579381;39218833;0.1060408891
38579381;39246866;0.0315647361
38579381;39334520;0.0484099931
38579381;39433745;0.0133185169
38579381;39433813;0.0086802287
38579381;39449786;0.0096177483
38579381;39513475;0.0111715016
38579381;39960458;0.0030901045
38579381;39980834;0.0079475399
38579381;40157145;0.0039628088
38579381;40194103;0.0525509626
38579381;40303641;0.0310181529
38579381;40431002;0.0083743003
38579381;40632827;0.0161087648
38579381;40793029;0.0171325655
38579381;40814636;0.0056463968
38579381;41031766;0.0546467128
38579381;41379229;0.007676442
38579382;38620844;0.1759628973
38579382;39502039;0.0336865703
38579382;40490885;0.038432637
38579382;40948830;0.1123012228
38579382;40983357;0.1099768108
38579382;41282861;0.0236423627
38592802;40372119;0.1265635492
38593421;38633468;0.2106211141
38593421;38827583;0.1535884849
38593421;38827584;0.1974709091
38593421;39059257;0.1151913637
38593421;39236613;0.1535884849
38593421;39356785;0.1727870455
38593421;39688977;0.1767871798
38593421;39848323;0.1060723079
38593421;39980844;0.090676536
38593421;40037737;0.0767942424
38593421;40200053;0.0752330496
38593421;40481754;0.1727870455
38593421;40686829;0.1813835583
38593421;41075295;0.1699037576
38593421;41224187;0.0994427887
38593421;41422153;0.2708389787
38593421;41454927;0.1330146094
38593421;41532458;0.1382296364
38593422;39044321;0.2218904668
38593422;39492150;0.062980769
38593422;39688977;0.1479269778
38593422;39819249;0.1179611796
38593422;39848323;0.0887561867
38593422;39848634;0.1799095655
38593422;40221366;0.125961538
38593422;40335013;0.0988382071
38593422;40480998;0.1399572645
38593422;40517291;0.2662685601
38593422;40580459;0.1145104891
38593422;40695954;0.2218904668
38593422;41334720;0.251923076
38593422;41474825;0.0699786322
38601139;38604738;0.0228860406
38601139;38604742;0.0338235755
38601139;38604752;0.0233306269
38601139;38605536;0.0467659629
38601139;38606096;0.0612067791
38601139;38606099;0.0268842358
38601139;38606128;0.0952365167
38601139;38609028;0.066299927
38601139;38610097;0.0130649402
38601139;38610128;0.0375921719
38601139;38610155;0.0313649417
38601139;38610159;0.0182711755
38601139;38642594;0.0582283873
38601139;38656707;0.0811134215
38601139;38672099;0.0243351938
38601139;38674398;0.0161337937
38601139;38685033;0.0419364638
38601139;38685041;0.0179490261
38601139;38698201;0.023207063
38601139;38777348;0.0419622021
38601139;38785592;0.0102038468
38601139;38812044;0.0164061468
38601139;38920153;0.0192224739
38601139;38964832;0.0181911157
38601139;38966820;0.0219232453
38601139;39013706;0.0135954958
38601139;39022389;0.0116264895
38601139;39045639;0.0242006906
38601139;39052363;0.018818965
38601139;39059353;0.0113073376
38601139;39061053;0.0101335352
38601139;39138083;0.0420857044
38601139;39165823;0.0192739328
38601139;39203916;0.0443974981
38601139;39233733;0.0037975035
38601139;39246869;0.0267022433
38601139;39341089;0.0101977334
38601139;39374100;0.0119173101
38601139;39413197;0.0137869227
38601139;39444038;0.0144554496
38601139;39485599;0.0436712905
38601139;39485605;0.018818965
38601139;39502039;0.0266322183
38601139;39508506;0.0249381532
38601139;39511586;0.0412266226
38601139;39513477;0.0240280924
38601139;39514711;0.0235237063
38601139;39518202;0.0291141936
38601139;39566734;0.01996183
38601139;39604429;0.0264430293
38601139;39697337;0.0138891245
38601139;39819417;0.0132434703
38601139;39838842;0.0029607655
38601139;39847902;0.0179490261
38601139;39850899;0.0263210526
38601139;39851023;0.0484013812
38601139;39861454;0.0100261555
38601139;39883073;0.0166481808
38601139;39896408;0.0194094624
38601139;39945248;0.0080743423
38601139;39950311;0.0023312334
38601139;39950313;0.01635345
38601139;39958369;0.0284142544
38601139;39976907;0.0089121383
38601139;39980704;0.0127946678
38601139;40003772;0.0515367373
38601139;40053586;0.0346930791
38601139;40060729;0.0120126765
38601139;40075314;0.0278533392
38601139;40087940;0.0387250825
38601139;40101702;0.0101977334
38601139;40101711;0.0828636604
38601139;40138132;0.0102755978
38601139;40194104;0.0209099611
38601139;40200053;0.0172582462
38601139;40200055;0.0219289234
38601139;40244931;0.0263677935
38601139;40249006;0.011373038
38601139;40401081;0.0225362127
38601139;40431006;0.0123903854
38601139;40439400;0.0378252474
38601139;40442460;0.017225407
38601139;40480157;0.0122944111
38601139;40487716;0.0212364868
38601139;40490405;0.0076199913
38601139;40495402;0.030326498
38601139;40507853;0.0122462935
38601139;40527015;0.0358273967
38601139;40527016;0.0351851761
38601139;40580455;0.0079091808
38601139;40632604;0.0115347747
38601139;40642645;0.0090279309
38601139;40645036;0.0272206772
38601139;40669499;0.0573743739
38601139;40671224;0.0158163268
38601139;40695946;0.0470474126
38601139;40711611;0.0242125556
38601139;40749392;0.0103681977
38601139;40776409;0.0342761427
38601139;40791329;0.0026437062
38601139;40814320;0.0127946678
38601139;40816545;0.0256316675
38601139;40947442;0.0167848808
38601139;41048288;0.0106210952
38601139;41048296;0.0223449565
38601139;41075292;0.0188404515
38601139;41081016;0.0134373201
38601139;41103841;0.0419622021
38601139;41108492;0.0249550231
38601139;41109140;0.0100491465
38601139;41109141;0.0062807166
38601139;41153193;0.0094084027
38601139;41165317;0.009153559
38601139;41172095;0.0200523111
38601139;41201067;0.0377754735
38601139;41216771;0.0171921663
38601139;41224184;0.0415409969
38601139;41224187;0.0112849136
38601139;41259037;0.0041741921
38601139;41272728;0.0346174974
38601139;41379119;0.0055214174
38601139;41379121;0.0035898052
38601139;41379124;0.0181104192
38601139;41379171;0.0414832882
38601139;41384185;0.0215505732
38601139;41384724;0.0072917495
38601139;41401658;0.0249550231
38601139;41421227;0.03498941
38601139;41457516;0.0054319711
38601139;41458700;0.0053768472
38601139;41460485;0.0077020897
38601139;41461085;0.0203646327
38601139;41474753;0.0517726017
38601139;41486967;0.0164119493
38601139;41507204;0.0224362827
38601139;41516860;0.0131202233
38601139;41519875;0.024506649
38601139;41547651;0.0494602104
38601139;41547970;0.0066207278
38601179;38630574;0.1288997994
38601179;39084363;0.209462174
38601179;39502046;0.3737233434
38601179;39577309;0.3416763045
38601179;39768783;0.3408482557
38601179;39835060;0.1675697392
38601179;40068795;0.2393853417
38601179;41259032;0.234177138
38601187;38620483;0.1133344377
38601187;39246866;0.062936092
38601187;39513475;0.1275012424
38604673;40157829;0.639287806
38604726;40270123;0.1607274431
38604726;41259043;0.0775925587
38604733;38760832;0.065798182
38604733;39434695;0.2098150715
38604733;39864305;0.1727378772
38604733;40026977;0.0981771237
38604733;41205058;0.3532474272
38604733;41241254;0.0708604151
38604735;38604742;0.2860732131
38604735;38605536;0.1106837663
38604735;38610097;0.0217681248
38604735;38704378;0.2129971346
38604735;38732679;0.0553418832
38604735;38785592;0.0495057088
38604735;38920153;0.1619188328
38604735;38962073;0.3047537472
38604735;38964823;0.4964403721
38604735;39013706;0.0420798525
38604735;39045224;0.1015845824
38604735;39051040;0.2103992624
38604735;39059353;0.0495057088
38604735;39105904;0.1474595547
38604735;39131136;0.0653043744
38604735;39138083;0.0435362496
38604735;39246869;0.0495057088
38604735;39278754;0.2805323499
38604735;39320388;0.0701330875
38604735;39387684;0.0761884368
38604735;39430885;0.0294922981
38604735;39433819;0.0835594142
38604735;39508501;0.0507922912
38604735;39510812;0.0977615602
38604735;39511586;0.2127601595
38604735;39513477;0.1253391213
38604735;39514720;0.1125690126
38604735;39673959;0.2105796475
38604735;39765290;0.1194863513
38604735;39804510;0.1916974212
38604735;39839519;0.2410488748
38604735;39883073;0.0781297174
38604735;39928170;0.124110093
38604735;39945248;0.045027605
38604735;39952786;0.0455778623
38604735;39965228;0.0830128247
38604735;39968551;0.0294922981
38604735;39976907;0.0467553916
38604735;39980704;0.0672110726
38604735;40060729;0.0676964144
38604735;40092690;0.0914261242
38604735;40106095;0.2805323499
38604735;40138132;0.0876071245
38604735;40163010;0.1145631628
38604735;40228012;0.1142826552
38604735;40235027;0.1489321116
38604735;40327111;0.1660256495
38604735;40342983;0.2103992624
38604735;40363681;0.3388073704
38604735;40381912;0.14324471
38604735;40388361;0.1475783551
38604735;40450264;0.332051299
38604735;40490405;0.0532492837
38604735;40490408;0.1106837663
38604735;40632595;0.1075377162
38604735;40632604;0.1063800797
38604735;40645036;0.0831146583
38604735;40671224;0.0885470131
38604735;40694192;0.0737297774
38604735;40718091;0.0481190127
38604735;40749392;0.0737297774
38604735;40786735;0.0256341291
38604735;40789416;0.1194863513
38604735;40791329;0.0041457983
38604735;40800619;0.1073593041
38604735;40814320;0.0672110726
38604735;40816536;0.0977615602
38604735;40976747;0.0632574801
38604735;40984612;0.0831146583
38604735;41048296;0.1051996312
38604735;41081016;0.0647382346
38604735;41109138;0.0840614107
38604735;41109140;0.0537688581
38604735;41132880;0.0885470131
38604735;41153193;0.0783853219
38604735;41216616;0.1015845824
38604735;41216771;0.0912844863
38604735;41343223;0.1277982808
38604735;41351575;0.0703277878
38604735;41352050;0.0351638939
38604735;41379119;0.0163661661
38604735;41384185;0.0382544113
38604735;41405951;0.0977615602
38604735;41422152;0.0830128247
38604735;41435654;0.1125690126
38604735;41453851;0.1828522483
38604735;41460485;0.0547706918
38604735;41474824;0.0556677873
38604735;41495052;0.0481190127
38604735;41507198;0.1142826552
38604735;41536445;0.0831146583
38604735;41547970;0.0709990449
38604738;38604752;0.0239049872
38604738;38604754;0.0208802454
38604738;38606099;0.0860376509
38604738;38606100;0.0751285323
38604738;38610097;0.031247859
38604738;38610116;0.0498795914
38604738;38610128;0.0415929375
38604738;38610129;0.1850007065
38604738;38610155;0.0559114178
38604738;38610159;0.0475937207
38604738;38614209;0.0949082503
38604738;38617850;0.133473923
38604738;38620421;0.0222006468
38604738;38672099;0.031435858
38604738;38674406;0.0499645529
38604738;38685033;0.1078077069
38604738;38685041;0.058675595
38604738;38702117;0.0599666047
38604738;38796204;0.0560216613
38604738;38812038;0.0594399283
38604738;38964824;0.0407224257
38604738;38964840;0.0800843538
38604738;39045628;0.065047492
38604738;39051245;0.0381106997
38604738;39052363;0.0335468507
38604738;39138083;0.0177037329
38604738;39203070;0.1091804943
38604738;39203912;0.0365076187
38604738;39219249;0.0265070186
38604738;39300486;0.0498043884
38604738;39300488;0.0224109255
38604738;39341089;0.0206925552
38604738;39429346;0.0659200826
38604738;39449788;0.0406546825
38604738;39449789;0.0172671698
38604738;39449794;0.018196749
38604738;39453315;0.0706615795
38604738;39473321;0.038851132
38604738;39485605;0.0559618806
38604738;39514711;0.0875680868
38604738;39566715;0.0380771341
38604738;39566734;0.0355841317
38604738;39590798;0.0360014043
38604738;39604429;0.0359799628
38604738;39652201;0.1091804943
38604738;39691598;0.0372277038
38604738;39697337;0.0281924486
38604738;39697338;0.0431471566
38604738;39697347;0.1211834926
38604738;39705495;0.0731218649
38604738;39726194;0.0171333156
38604738;39746370;0.032523746
38604738;39847902;0.0319960901
38604738;39851018;0.0356303388
38604738;39873364;0.0553208148
38604738;39921226;0.0226650311
38604738;39950313;0.0171333156
38604738;40003760;0.0227219049
38604738;40101702;0.0189368225
38604738;40101703;0.0502675149
38604738;40194104;0.0594764094
38604738;40198371;0.04267755
38604738;40249006;0.020654355
38604738;40302985;0.058595629
38604738;40304871;0.0151100207
38604738;40308338;0.1186353128
38604738;40377331;0.0491350782
38604738;40392635;0.0330500434
38604738;40401081;0.0410459434
38604738;40439400;0.067427615
38604738;40481843;0.0963078809
38604738;40481844;0.038851132
38604738;40516518;0.0498043884
38604738;40516752;0.0358701977
38604738;40642645;0.0259277629
38604738;40645036;0.0485238159
38604738;40660381;0.0235394753
38604738;40660384;0.019425566
38604738;40695946;0.0838671268
38604738;40696389;0.0239316205
38604738;40696391;0.0270623297
38604738;40709958;0.0597406886
38604738;40771199;0.0151100207
38604738;40791329;0.0057466918
38604738;40827037;0.0198319022
38604738;40948826;0.0359799628
38604738;41094108;0.0173352154
38604738;41094109;0.0166035005
38604738;41094116;0.0361374955
38604738;41103840;0.0251044412
38604738;41103843;0.0159942093
38604738;41109140;0.0179136959
38604738;41109141;0.01119606
38604738;41157851;0.0899499071
38604738;41160687;0.0166035005
38604738;41205013;0.0599666047
38604738;41259037;0.0074409512
38604738;41322890;0.009512797
38604738;41379119;0.003937076
38604738;41379121;0.006399218
38604738;41379124;0.0238849279
38604738;41379258;0.0265408431
38604738;41384185;0.0333445979
38604738;41384724;0.0163545286
38604738;41430441;0.0180007022
38604738;41457516;0.0096830789
38604738;41458700;0.0095848145
38604738;41461085;0.0592977726
38604738;41468093;0.0251337574
38604738;41474753;0.0670937014
38604738;41474824;0.0265618958
38604738;41486967;0.0404318301
38604738;41506743;0.0288034706
38604738;41507204;0.0399951126
38604738;41550217;0.0399777365
38604740;39063778;0.0850230065
38604740;40150282;0.615037157
38604742;38605536;0.0981863225
38604742;38610097;0.0334752237
38604742;38610128;0.1386766596
38604742;38656707;0.0924511064
38604742;38704378;0.222501388
38604742;38732679;0.0490931612
38604742;38785592;0.0693079923
38604742;38920153;0.1178235869
38604742;38964823;0.4679327194
38604742;39013706;0.0992740465
38604742;39051040;0.2945589674
38604742;39059353;0.0693079923
38604742;39105904;0.1540394224
38604742;39246869;0.0693079923
38604742;39278754;0.3927452898
38604742;39320388;0.0981863225
38604742;39433819;0.1169831798
38604742;39511586;0.200542594
38604742;39513477;0.1754747698
38604742;39673959;0.1178235869
38604742;39804510;0.2002512492
38604742;39883073;0.1167929959
38604742;39928170;0.1169831798
38604742;39952786;0.0638090072
38604742;39965228;0.0736397418
38604742;39976907;0.0654575483
38604742;40060729;0.0638090072
38604742;40106095;0.3927452898
38604742;40114752;0.1405959394
38604742;40138132;0.0825763622
38604742;40163010;0.1079844737
38604742;40235027;0.1403798158
38604742;40327111;0.1472794837
38604742;40342983;0.2945589674
38604742;40363681;0.4743303186
38604742;40381912;0.200542594
38604742;40388361;0.1309150966
38604742;40450264;0.2945589674
38604742;40490405;0.055625347
38604742;40490408;0.0981863225
38604742;40632604;0.2036269887
38604742;40645036;0.1278144904
38604742;40671224;0.078549058
38604742;40694192;0.0770197112
38604742;40749392;0.0770197112
38604742;40791329;0.0097806942
38604742;40800619;0.1016422111
38604742;41048296;0.1472794837
38604742;41081016;0.0906335284
38604742;41109138;0.0620124142
38604742;41132880;0.078549058
38604742;41142677;0.1171632828
38604742;41153193;0.0738841136
38604742;41216771;0.0953577377
38604742;41322890;0.0177969544
38604742;41343223;0.1335008328
38604742;41379119;0.0154263534
38604742;41384185;0.0902491332
38604742;41422152;0.0736397418
38604742;41460485;0.0572146426
38604742;41474753;0.2773533193
38604742;41474824;0.0527033687
38604742;41547970;0.0741671293
38604747;38610098;0.3244651866
38604752;38604756;0.0332288029
38604752;38620453;0.0267428955
38604752;38620860;0.1651277808
